,Customer,State,Coverage,Education,Job_Status,Gender,Income,Location,Civil_Status,Monthly_Price,Months_LastClaim,Months_SinceActivation,Number_Open_Complaints,Number_Insurances,Policy_Type,Sales_Channel,Car_Type,Car_Size
8756,PB93081,California,Premium,High School or Below,Employed,M,41195,Rural,Married,160,32,33,0,1,Corporate Auto,Branch,SUV,Small
8757,ZE49470,California,Basic,Master,Employed,F,76194,Urban,Single,119,5,85,0,1,Personal Auto,Agent,SUV,Large
8758,QW72605,California,Extended,Bachelor,Unemployed,F,0,Suburban,Single,138,11,84,0,9,Personal Auto,Call Center,SUV,Large
8759,MG53211,California,Extended,College,Employed,F,60097,Urban,Single,82,11,62,0,1,Personal Auto,Branch,Four-Door Car,Medsize
8760,YB49540,California,Basic,College,Employed,F,95017,Suburban,Married,65,5,36,0,3,Personal Auto,Web,Four-Door Car,Medsize
8761,FY77803,California,Basic,High School or Below,Unemployed,F,0,Suburban,Married,68,34,31,0,2,Corporate Auto,Call Center,Four-Door Car,Medsize
8762,KX64629,California,Basic,College,Unemployed,F,0,Suburban,Single,64,3,26,0,1,Personal Auto,Call Center,Four-Door Car,Medsize
8763,IN28584,California,Extended,Bachelor,Employed,F,83547,Rural,Married,137,6,14,1,2,Personal Auto,Call Center,SUV,Medsize
8764,FP66891,California,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,18,63,0,1,Personal Auto,Agent,Four-Door Car,Large
8765,TT97465,California,Basic,College,Employed,M,57561,Suburban,Married,62,18,57,1,2,Corporate Auto,Agent,Four-Door Car,Medsize
8766,AM88377,California,Basic,Bachelor,Retired,F,10180,Suburban,Married,65,17,99,0,4,Corporate Auto,Branch,Two-Door Car,Medsize
8767,JA47688,California,Extended,Master,Employed,M,40658,Suburban,Single,90,25,20,0,1,Personal Auto,Branch,Two-Door Car,Medsize
8768,GP87031,California,Extended,College,Medical Leave,F,23554,Suburban,Divorced,86,7,17,0,1,Corporate Auto,Web,Four-Door Car,Small
8769,ZV43350,California,Premium,Bachelor,Unemployed,F,0,Suburban,Married,119,30,95,0,1,Personal Auto,Branch,Four-Door Car,Medsize
8770,TG37259,California,Extended,Master,Employed,M,28989,Suburban,Married,85,12,7,0,1,Personal Auto,Call Center,Four-Door Car,Medsize
8771,KM22467,California,Basic,Bachelor,Employed,M,55898,Suburban,Married,69,35,87,0,6,Personal Auto,Agent,Two-Door Car,Medsize
8772,JB32090,California,Extended,High School or Below,Employed,F,53441,Suburban,Married,76,11,78,0,1,Personal Auto,Agent,Two-Door Car,Medsize
8773,EY78874,California,Basic,Doctor,Medical Leave,M,20848,Suburban,Married,71,9,76,0,1,Corporate Auto,Agent,Four-Door Car,Small
8774,ZT60177,California,Basic,High School or Below,Unemployed,F,0,Suburban,Single,108,4,29,0,1,Personal Auto,Web,Sports Car,Medsize
8775,RV92809,California,Basic,College,Medical Leave,M,22520,Suburban,Married,73,17,64,0,3,Personal Auto,Branch,Four-Door Car,Medsize
8776,VI69768,California,Basic,Bachelor,Employed,M,69781,Suburban,Married,119,25,49,0,2,Personal Auto,Call Center,SUV,Small
8777,NP40205,California,Extended,Bachelor,Employed,M,99711,Rural,Married,98,24,24,0,7,Corporate Auto,Branch,Four-Door Car,Small
8778,LZ56963,California,Basic,College,Employed,F,25785,Suburban,Single,112,8,22,1,4,Corporate Auto,Call Center,SUV,Small
8779,CO56168,California,Basic,High School or Below,Employed,M,62638,Urban,Married,100,20,62,0,1,Personal Auto,Agent,SUV,Small
8780,HJ64239,California,Basic,College,Unemployed,F,0,Suburban,Single,113,25,55,0,3,Corporate Auto,Agent,SUV,Medsize
8781,WX80471,California,Extended,High School or Below,Employed,M,56875,Rural,Married,84,0,70,0,6,Personal Auto,Branch,Two-Door Car,Medsize
8782,EH51056,California,Basic,High School or Below,Employed,M,93102,Suburban,Married,68,24,2,0,1,Personal Auto,Branch,Two-Door Car,Small
8783,DK19711,California,Basic,College,Employed,M,25564,Urban,Divorced,71,29,58,0,6,Personal Auto,Agent,Four-Door Car,Medsize
8784,ZJ71004,California,Basic,Bachelor,Employed,F,29918,Rural,Married,62,1,53,0,1,Personal Auto,Web,Four-Door Car,Medsize
8785,CE68841,California,Basic,Bachelor,Employed,F,95891,Rural,Married,102,3,13,0,1,Corporate Auto,Agent,SUV,Medsize
8786,HX41374,California,Extended,High School or Below,Employed,M,72988,Rural,Married,127,6,77,0,2,Personal Auto,Call Center,SUV,Medsize
8787,QE13586,California,Extended,High School or Below,Employed,M,44368,Suburban,Married,80,5,72,0,3,Personal Auto,Call Center,Two-Door Car,Large
8788,PA20570,California,Extended,Bachelor,Employed,M,84146,Suburban,Married,82,0,79,0,7,Personal Auto,Agent,Four-Door Car,Medsize
8789,MB91424,California,Basic,College,Employed,M,36259,Suburban,Married,63,14,60,0,2,Corporate Auto,Branch,Four-Door Car,Medsize
8790,QW98193,California,Basic,College,Employed,M,56480,Suburban,Single,101,32,65,0,1,Corporate Auto,Branch,SUV,Medsize
8791,TS53731,California,Basic,College,Employed,F,79674,Rural,Married,107,29,50,0,3,Personal Auto,Call Center,SUV,Medsize
8792,WK55963,California,Basic,College,Employed,M,61036,Suburban,Married,68,2,75,0,2,Corporate Auto,Web,Two-Door Car,Medsize
8793,CE71123,California,Basic,Bachelor,Employed,F,33235,Rural,Single,110,18,79,0,2,Personal Auto,Call Center,SUV,Small
8794,KK38827,California,Basic,Master,Employed,F,29462,Suburban,Single,107,28,23,1,1,Personal Auto,Branch,SUV,Large
8795,YH81239,California,Extended,High School or Below,Employed,M,48131,Suburban,Divorced,82,6,86,0,3,Personal Auto,Call Center,Four-Door Car,Medsize
8796,MD32702,California,Basic,Bachelor,Unemployed,F,0,Suburban,Single,109,25,21,1,1,Personal Auto,Call Center,SUV,Medsize
8797,UK79109,California,Basic,College,Employed,M,37937,Suburban,Married,116,11,42,0,5,Corporate Auto,Call Center,SUV,Medsize
8798,TV37646,California,Basic,College,Employed,F,70012,Suburban,Married,119,22,33,0,1,Personal Auto,Agent,SUV,Small
8799,QS35019,California,Premium,Master,Employed,M,60880,Rural,Married,119,25,89,0,2,Personal Auto,Agent,Two-Door Car,Medsize
8800,RJ62038,California,Extended,High School or Below,Unemployed,M,0,Suburban,Single,82,34,5,0,2,Personal Auto,Web,Four-Door Car,Small
8801,VX94337,California,Basic,High School or Below,Employed,M,59762,Suburban,Divorced,113,27,91,0,3,Corporate Auto,Call Center,SUV,Medsize
8802,GM54723,California,Basic,Bachelor,Unemployed,M,0,Suburban,Single,65,19,87,0,2,Corporate Auto,Branch,Four-Door Car,Small
8803,ET39822,California,Basic,Bachelor,Employed,F,62902,Rural,Married,69,14,94,0,2,Personal Auto,Web,Two-Door Car,Medsize
8804,WA94988,California,Extended,Bachelor,Employed,F,57245,Suburban,Single,124,25,15,0,2,Corporate Auto,Call Center,Sports Car,Small
8805,WZ23060,California,Premium,Bachelor,Employed,F,39040,Suburban,Married,174,4,34,0,1,Personal Auto,Web,SUV,Medsize
8806,HK84372,California,Basic,High School or Below,Unemployed,M,0,Suburban,Single,70,14,95,0,1,Personal Auto,Agent,Four-Door Car,Small
8807,WG28563,California,Basic,Doctor,Employed,F,70914,Rural,Married,68,15,82,0,3,Personal Auto,Agent,Four-Door Car,Medsize
8808,KE70943,California,Extended,College,Employed,F,97238,Suburban,Divorced,126,6,91,0,3,Personal Auto,Web,SUV,Medsize
8809,LD76400,California,Extended,Bachelor,Employed,F,42522,Suburban,Married,132,3,85,0,2,Corporate Auto,Agent,SUV,Medsize
8810,DR54244,California,Basic,High School or Below,Unemployed,F,0,Suburban,Married,67,16,66,0,1,Personal Auto,Call Center,Four-Door Car,Medsize
8811,FV63234,California,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,67,3,69,0,7,Personal Auto,Branch,Four-Door Car,Medsize
8812,IV60781,California,Extended,Doctor,Employed,F,37384,Suburban,Married,99,9,17,0,1,Personal Auto,Agent,Four-Door Car,Medsize
8813,AK59340,California,Basic,High School or Below,Employed,M,42360,Rural,Single,71,29,62,0,8,Corporate Auto,Branch,Four-Door Car,Medsize
8814,NF78904,California,Basic,Bachelor,Employed,F,67871,Rural,Married,61,1,21,0,2,Corporate Auto,Branch,Four-Door Car,Medsize
8815,IS55638,California,Basic,College,Employed,F,29932,Suburban,Married,64,34,5,0,2,Personal Auto,Branch,Two-Door Car,Medsize
8816,RD40721,California,Extended,High School or Below,Unemployed,M,0,Suburban,Divorced,78,14,68,0,5,Corporate Auto,Agent,Four-Door Car,Medsize
8817,ZF70768,California,Premium,High School or Below,Employed,M,82758,Rural,Married,101,16,37,0,1,Personal Auto,Branch,Two-Door Car,Large
8818,FH68849,California,Basic,Bachelor,Unemployed,F,0,Suburban,Single,117,13,47,0,2,Personal Auto,Web,SUV,Medsize
8819,ZO42514,California,Premium,Bachelor,Employed,F,96331,Urban,Divorced,114,33,38,0,9,Personal Auto,Agent,Two-Door Car,Medsize
8820,FR66336,California,Basic,High School or Below,Unemployed,M,0,Suburban,Married,73,17,44,0,7,Personal Auto,Call Center,Two-Door Car,Medsize
8821,MQ84363,California,Extended,Bachelor,Employed,M,58971,Urban,Divorced,94,12,75,1,2,Corporate Auto,Agent,Four-Door Car,Medsize
8822,UC75204,California,Basic,High School or Below,Unemployed,F,0,Suburban,Single,186,11,31,0,8,Personal Auto,Branch,Luxury SUV,Small
8823,WN56695,California,Premium,College,Unemployed,M,0,Suburban,Married,118,30,52,0,7,Personal Auto,Web,Four-Door Car,Medsize
8824,MF59279,California,Basic,Bachelor,Unemployed,M,0,Suburban,Single,63,26,78,0,7,Personal Auto,Agent,Two-Door Car,Small
8825,US30122,California,Basic,College,Unemployed,M,0,Suburban,Single,198,2,75,0,2,Corporate Auto,Branch,Luxury Car,Medsize
8826,IM15403,California,Extended,College,Employed,M,44980,Urban,Divorced,81,2,27,0,2,Corporate Auto,Agent,Two-Door Car,Medsize
8827,IH18704,California,Basic,Master,Disabled,M,23566,Suburban,Married,112,3,43,0,1,Personal Auto,Agent,SUV,Medsize
8828,FP27229,California,Extended,College,Employed,F,54603,Suburban,Single,86,29,68,0,1,Corporate Auto,Agent,Four-Door Car,Medsize
8829,ZA60820,California,Basic,High School or Below,Unemployed,M,0,Suburban,Single,67,7,72,0,1,Personal Auto,Call Center,Two-Door Car,Medsize
8830,WT65970,California,Extended,High School or Below,Unemployed,F,0,Suburban,Single,99,0,53,0,5,Personal Auto,Agent,Four-Door Car,Medsize
8831,IX10511,California,Basic,College,Unemployed,M,0,Suburban,Single,117,11,29,0,1,Personal Auto,Branch,Sports Car,Medsize
8832,XB71208,California,Basic,College,Employed,F,96314,Urban,Single,69,2,76,0,1,Personal Auto,Agent,Four-Door Car,Medsize
8833,QI99143,California,Extended,Bachelor,Employed,F,31168,Urban,Married,78,14,42,0,1,Corporate Auto,Agent,Four-Door Car,Medsize
8834,XQ19310,California,Basic,High School or Below,Unemployed,F,0,Suburban,Single,71,16,4,0,5,Personal Auto,Call Center,Two-Door Car,Medsize
8835,HK40573,California,Extended,College,Employed,M,52174,Urban,Married,121,22,25,0,2,Personal Auto,Call Center,SUV,Medsize
8836,NN65590,California,Basic,College,Employed,F,72335,Suburban,Single,69,23,35,0,1,Personal Auto,Web,Four-Door Car,Medsize
8837,NG15940,California,Basic,High School or Below,Unemployed,M,0,Suburban,Single,62,25,79,1,3,Corporate Auto,Agent,Four-Door Car,Medsize
8838,UE96503,California,Basic,Doctor,Unemployed,M,0,Suburban,Married,73,1,60,0,5,Corporate Auto,Web,Four-Door Car,Medsize
8839,AE90216,California,Basic,Bachelor,Employed,M,75644,Suburban,Divorced,65,5,68,3,9,Personal Auto,Branch,Two-Door Car,Medsize
8840,LJ20215,California,Extended,High School or Below,Unemployed,F,0,Suburban,Single,95,18,75,0,1,Corporate Auto,Agent,Four-Door Car,Medsize
8841,PF78020,California,Basic,College,Employed,M,20075,Suburban,Married,71,0,28,0,3,Personal Auto,Agent,Four-Door Car,Small
8842,IU71285,California,Extended,Bachelor,Employed,F,33786,Rural,Divorced,89,15,94,1,3,Personal Auto,Call Center,Two-Door Car,Large
8843,RM93459,California,Basic,College,Unemployed,M,0,Suburban,Divorced,73,9,94,0,2,Personal Auto,Agent,Two-Door Car,Medsize
8844,XV53963,California,Extended,High School or Below,Employed,M,96721,Suburban,Married,138,4,50,1,7,Personal Auto,Web,SUV,Medsize
8845,ZK71157,California,Basic,Bachelor,Employed,F,40833,Urban,Single,69,13,84,0,6,Corporate Auto,Call Center,Four-Door Car,Medsize
8846,FS31523,California,Extended,High School or Below,Unemployed,F,0,Suburban,Married,122,32,6,2,7,Personal Auto,Call Center,SUV,Small
8847,NH99355,California,Basic,High School or Below,Unemployed,M,0,Suburban,Married,62,29,59,0,3,Personal Auto,Call Center,Four-Door Car,Medsize
8848,EZ11341,California,Basic,College,Employed,M,85210,Rural,Single,68,34,9,0,2,Personal Auto,Branch,Two-Door Car,Medsize
8849,QE52050,California,Extended,Bachelor,Unemployed,F,0,Suburban,Married,76,8,44,0,3,Corporate Auto,Agent,Four-Door Car,Small
8850,YT92071,California,Basic,Master,Employed,F,44851,Suburban,Divorced,66,28,51,0,3,Corporate Auto,Web,Four-Door Car,Medsize
8851,LO14234,California,Premium,High School or Below,Unemployed,M,0,Suburban,Single,174,13,30,0,8,Personal Auto,Agent,SUV,Medsize
8852,HH49378,California,Basic,Master,Employed,M,69872,Rural,Married,111,35,10,2,2,Corporate Auto,Web,Sports Car,Medsize
8853,JY66887,California,Extended,High School or Below,Unemployed,F,0,Suburban,Single,247,5,12,3,5,Personal Auto,Branch,Luxury Car,Medsize
8854,HZ39601,California,Extended,College,Retired,F,26708,Suburban,Divorced,122,10,24,0,2,Personal Auto,Call Center,SUV,Medsize
8855,TV35668,California,Basic,College,Medical Leave,F,17576,Suburban,Married,71,29,70,0,1,Personal Auto,Call Center,Four-Door Car,Medsize
8856,BK83393,California,Basic,Bachelor,Employed,F,55475,Urban,Divorced,116,18,75,0,2,Personal Auto,Agent,SUV,Medsize
8857,ZN98560,California,Basic,College,Unemployed,M,0,Rural,Married,111,22,21,0,8,Corporate Auto,Branch,SUV,Medsize
8858,ZR81759,California,Basic,Master,Employed,M,35855,Urban,Married,70,13,51,0,1,Personal Auto,Web,Two-Door Car,Medsize
8859,SV46904,California,Extended,High School or Below,Unemployed,F,0,Suburban,Single,98,26,31,0,4,Personal Auto,Agent,Four-Door Car,Medsize
8860,YN69214,California,Basic,Bachelor,Unemployed,M,0,Suburban,Single,73,3,73,0,2,Personal Auto,Web,Four-Door Car,Medsize
8861,ZI69514,California,Basic,College,Employed,M,63391,Rural,Married,64,28,48,4,3,Corporate Auto,Agent,Four-Door Car,Medsize
8862,NL33789,California,Basic,Bachelor,Employed,F,53093,Rural,Divorced,103,3,62,0,1,Corporate Auto,Call Center,SUV,Medsize
8863,LU53495,California,Basic,College,Employed,M,65412,Rural,Married,73,1,74,1,1,Personal Auto,Branch,Four-Door Car,Medsize
8864,HN89408,California,Premium,College,Unemployed,M,0,Suburban,Single,107,32,43,0,1,Corporate Auto,Branch,Four-Door Car,Medsize
8865,PF71940,California,Extended,Bachelor,Unemployed,F,0,Suburban,Single,136,8,2,0,1,Personal Auto,Branch,SUV,Small
8866,VJ49806,California,Basic,College,Unemployed,M,0,Suburban,Single,61,2,81,0,2,Personal Auto,Agent,Two-Door Car,Medsize
8867,GY40926,California,Basic,College,Employed,M,37073,Suburban,Married,66,16,35,0,1,Personal Auto,Branch,Four-Door Car,Medsize
8868,II32272,California,Extended,High School or Below,Disabled,F,19359,Suburban,Married,129,0,62,0,2,Personal Auto,Call Center,Sports Car,Medsize
8869,NG68910,California,Basic,High School or Below,Employed,M,46814,Suburban,Married,113,7,19,0,3,Corporate Auto,Agent,SUV,Medsize
8870,XK43825,California,Basic,College,Unemployed,M,0,Suburban,Married,68,10,48,1,3,Personal Auto,Call Center,Two-Door Car,Medsize
8871,LA29810,California,Extended,College,Employed,F,68332,Suburban,Married,79,23,21,3,8,Personal Auto,Branch,Four-Door Car,Medsize
8872,BU71528,California,Premium,College,Disabled,M,17301,Suburban,Married,105,1,11,0,5,Personal Auto,Call Center,Four-Door Car,Small
8873,OM73267,California,Basic,High School or Below,Employed,F,69545,Suburban,Married,65,17,97,0,8,Corporate Auto,Call Center,Four-Door Car,Medsize
8874,IW72280,California,Basic,Doctor,Employed,F,37405,Urban,Married,63,8,99,3,4,Corporate Auto,Branch,Four-Door Car,Medsize
8875,PH47195,California,Extended,Bachelor,Employed,M,74271,Rural,Divorced,136,1,79,0,1,Personal Auto,Call Center,Sports Car,Medsize
8876,KU85991,California,Basic,High School or Below,Employed,M,72421,Suburban,Married,65,8,23,0,1,Corporate Auto,Call Center,Four-Door Car,Small
8877,LK49091,California,Extended,Bachelor,Employed,F,62650,Rural,Married,92,0,42,0,1,Personal Auto,Branch,Four-Door Car,Large
8878,OK96130,California,Extended,High School or Below,Employed,M,37331,Suburban,Married,134,26,7,0,1,Personal Auto,Agent,SUV,Medsize
8879,MN83273,California,Premium,High School or Below,Employed,F,46587,Suburban,Divorced,119,34,74,2,2,Personal Auto,Call Center,Four-Door Car,Medsize
8880,NY89701,California,Extended,Bachelor,Employed,F,25320,Urban,Married,76,10,70,1,8,Personal Auto,Agent,Four-Door Car,Large
8881,FL30667,California,Extended,College,Employed,F,22094,Suburban,Married,79,2,34,1,2,Corporate Auto,Branch,Four-Door Car,Small
8882,AW27717,California,Extended,High School or Below,Disabled,F,12503,Rural,Single,92,4,31,0,2,Personal Auto,Branch,Four-Door Car,Medsize
8883,OL28568,California,Premium,Bachelor,Employed,M,69772,Suburban,Single,112,17,38,0,9,Personal Auto,Branch,Four-Door Car,Medsize
8884,EA52579,California,Basic,Bachelor,Unemployed,F,0,Suburban,Divorced,109,0,5,0,3,Personal Auto,Call Center,SUV,Medsize
8885,WZ96432,California,Basic,Master,Employed,F,32370,Suburban,Married,115,2,77,0,4,Corporate Auto,Branch,SUV,Medsize
8886,HC90344,California,Basic,Bachelor,Unemployed,F,0,Suburban,Single,73,0,21,1,2,Corporate Auto,Branch,Four-Door Car,Medsize
8887,SG59507,California,Basic,College,Employed,F,38222,Rural,Divorced,71,6,8,0,1,Personal Auto,Call Center,Four-Door Car,Medsize
8888,HE85298,California,Basic,High School or Below,Employed,F,32272,Rural,Married,110,6,5,0,1,Corporate Auto,Branch,SUV,Medsize
8889,CR83581,California,Basic,College,Disabled,M,27816,Suburban,Married,118,4,90,5,3,Personal Auto,Agent,SUV,Small
8890,MB15338,California,Basic,College,Employed,M,62134,Rural,Single,73,13,14,0,2,Personal Auto,Web,Two-Door Car,Medsize
8891,YR10848,California,Premium,Bachelor,Employed,F,69379,Suburban,Single,103,14,79,0,1,Personal Auto,Branch,Two-Door Car,Medsize
8892,KA69047,California,Extended,Bachelor,Employed,M,68082,Rural,Single,88,24,53,0,1,Personal Auto,Web,Four-Door Car,Medsize
8893,XE72624,California,Basic,High School or Below,Employed,F,34653,Suburban,Married,64,18,72,0,1,Corporate Auto,Branch,Four-Door Car,Small
8894,UN77671,California,Extended,College,Employed,F,26906,Rural,Married,92,17,12,0,3,Personal Auto,Branch,Two-Door Car,Medsize
8895,RN72721,California,Basic,High School or Below,Disabled,F,20903,Suburban,Married,117,4,40,0,8,Personal Auto,Branch,SUV,Medsize
8896,LO94085,California,Extended,College,Employed,F,80580,Rural,Married,81,11,22,2,1,Personal Auto,Web,Two-Door Car,Medsize
8897,JR89623,California,Basic,High School or Below,Employed,F,76025,Rural,Married,67,29,0,0,1,Corporate Auto,Branch,Four-Door Car,Medsize
8898,VF65535,California,Extended,College,Employed,F,64937,Urban,Single,122,27,43,0,2,Corporate Auto,Agent,SUV,Medsize
8899,CF95802,California,Basic,College,Unemployed,M,0,Suburban,Single,114,9,27,0,5,Personal Auto,Branch,SUV,Small
8900,XX88364,California,Basic,Bachelor,Employed,M,97361,Suburban,Single,73,6,85,0,2,Corporate Auto,Agent,Four-Door Car,Medsize
8901,CK15380,California,Basic,High School or Below,Disabled,F,20814,Urban,Married,72,16,57,0,1,Personal Auto,Call Center,Four-Door Car,Medsize
8902,HS97983,California,Premium,High School or Below,Unemployed,F,0,Suburban,Single,105,8,29,0,2,Personal Auto,Agent,Four-Door Car,Small
8903,CC92362,California,Premium,Bachelor,Disabled,M,18141,Suburban,Married,116,2,87,0,3,Personal Auto,Call Center,Four-Door Car,Small
8904,JW21133,California,Extended,Bachelor,Medical Leave,M,18820,Suburban,Married,95,3,51,4,8,Personal Auto,Branch,Two-Door Car,Small
